,Rating,reviewTime,UserId,ItemId,reviewText,unixReviewTime,1,2,3,4,5
5768,5,"01 26, 2018",A3OXHLG6DIBRW8,B00W259T7G,"This Pre de Provence Shea Butter Enriched Artisanal French Soap Bar has a very pleasant Jasmin scent and looks quite classy in our guest bathroom. I generally will use whatever is on sale at the grocery store, but it is nice to something special for visitors.

The soap does a good job cleaning and seems to last.

Highly Recommended!

CFH",1516924800,0,0,0,0,1
8301,5,"12 5, 2016",A1A3R2SG60TOR0,B00VYJVHO4,These are great brushes that are very soft!,1480896000,0,0,0,0,1
4148,5,"01 23, 2016",A1V0UCYURG2LP,B001OHV1H4,Great shampoo for my 2 year old he has mixed hair,1453507200,0,0,0,0,1
1939,5,"11 20, 2016",A24NTDGOS70ZA9,B000URXP6E,Love these Songelle products.  All was good.,1479600000,0,0,0,0,1
7474,5,"06 13, 2014",AN6WVOQWB6F6W,B008UDHDMC,"The gel colors are a pale pink, silver & white glitter. The glitter containers are pink, blue & black & blue. The rhinestones are tiny clear & theres a lot of them. Very pleased with my purchase.",1402617600,0,0,0,0,1
5163,5,"04 28, 2015",A1MJZ9C49R08UD,B00FLLLGXI,They're perfect. Came intact. Perfect for monomer or acrylics. Wonderful.,1430179200,0,0,0,0,1
389,5,"06 30, 2015",A193RG4GIJ5OLM,B00006L9LC,Love it. Makes my hair just lovely and curly.,1435622400,0,0,0,0,1
6026,4,"05 22, 2015",A3QKWFC92S03MP,B00WQAM2CG,"I received this product testing and reviewing purposes.
When I received this product, I was hoping to see 100% rosewater only instead, it had different ingredients which are still safe to use on the skin but since I'm a regular rose water fan and use the 100%  percent Morrocan Rose Water ingredient which is Rosa Damascena, I was hesitant to try it because of all the other ingredients it contained.

I sprayed some on a cotton pad and pat it on my face and was able to lift some makeup residue and not break out or have any skin irritations. The scent is very beautiful and not too strong and I actually spritzed some on my hair for some fly always.
But I have to say the Elrique Naturals does the same thing at toning and hydrating and refreshing the skin like my other rose water bottles.
Overall this rose water is nice but I'm still confused why couldn't they just leave it pure. But at least it does work!",1432252800,0,0,0,1,0
6484,1,"06 12, 2016",A13K3HH339SVZP,B018JYTQHQ,You will need a very squishy marshmallow stamper to use these. Although they are so sharp around the edges and around the designs themselves that it cuts out to shreds. I think this is a very good idea but the sharp edges are hazardous.,1465689600,1,0,0,0,0
4684,5,"12 6, 2014",AX2SYEP3NT2RZ,B006U7NSO2,Excellent buy for the money,1417824000,0,0,0,0,1
4589,5,"04 6, 2016",A2Y4PAVE9QOVFR,B005B6GCN2,Beautiful Palettes love the Colors everything was Bubble Wrap Tight thanks to the Seller no Shadow's were broken at all the glitter is amazing on my eyes last all day I do use UD primer tho so these Palettes were worth the money,1459900800,0,0,0,0,1
4221,5,"06 5, 2015",A1UXOVYJ6OEQ24,B001OHV1H4,Great shampoo ~ the only one we buy!,1433462400,0,0,0,0,1
5037,4,"01 23, 2016",A2PAV7JATODL20,B00CQ16CT4,"Plus: Quality, great buy, tiny and cute. Minus:The greens and blues are  hard to distinguish.
They are very sparkly.  You can push them through pierced ears and the back will keep them from sliding out but remove them when sleeping or washing your hair because they tend to slide out then.",1453507200,0,0,0,1,0
8825,5,"09 23, 2016",AYINCZ8IO1VIF,B01BSOOYMG,product is as shown. Works typical other similar products.,1474588800,0,0,0,0,1
5849,5,"09 3, 2017",A3SLC8F6VIWXIR,B00W259T7G,"French milled soap is the best, and this is a great example. Very lightly scented. Cleans skin well without being harsh.",1504396800,0,0,0,0,1
814,5,"02 8, 2016",A14Y0FPHPBKBAF,B0009RF9DW,"I love this body wash! It's smells like something delicious, but tastes a little funny. It's also great for pulling pranks on your friends because the body wash looks just like blood!!! Highly recommend this product.",1454889600,0,0,0,0,1
3408,4,"06 28, 2014",A3KHIT48AYHC0L,B0012Y0ZG2,Have used this product for the past 7 months. It has proven to be a great shampoo by improving the overall health of my hair.,1403913600,0,0,0,1,0
7543,5,"04 6, 2015",A3CEFO8LPIMHHE,B00B9V9ASM,luv it,1428278400,0,0,0,0,1
4175,5,"10 17, 2015",A3NY63XTSMNUVZ,B001OHV1H4,Amazing product!!!,1445040000,0,0,0,0,1
5042,5,"06 11, 2014",ARC9ZO0TTEGAP,B00CQ7ZMXK,This is a great way to try out the different soaps they sell. I like them all. They do have a light mint smell. Leaves skin squeeky clean.,1402444800,0,0,0,0,1
2188,5,"10 2, 2015",AUPNID1GKJB34,B000URXP6E,Really like the nice mild fragrance.  Cannot find this Old Spice Body Wash Foxcrest on the local retail shelves for some unknown reason???,1443744000,0,0,0,0,1
5257,3,"02 9, 2015",A1JGN2DUSZE28K,B00ILXRPQ0,so far so good!,1423440000,0,0,1,0,0
7257,5,"09 8, 2014",A18ZGUDDP8P3RN,B001OI5XV8,love it,1410134400,0,0,0,0,1
5025,3,"07 18, 2013",AMB2Z4FMDBWQY,B00CDKTE48,"This is the first time I've received a bundled dental kit. It's like ""The Best of Crest Pro-Health"". I'm not sure who would buy such a kit (is it a birthday gift for someone who really loves their teeth? Or for a student going off to college? Or is it a CARE package for a loved one in the Armed Forces? Maybe). The only reason I see an ordinary consumer buying it is for purely economic reasons - if it's actually cheaper to buy this set rather than buying each individual item (which is what most people do). As of this date, Amazon has no price for the bundle, so I can't compare (I will update this review when the price appears once again).

The kit consists of the following:

Crest Pro-Health Healthy Fresh Toothpaste
Crest Pro-Health Multi-Protection Refreshing Clean Mint Mouthwash
Crest Pro-Health All-in-One Medium Toothbrush
Oral-B Glide Pro-Health Deep Clean Floss

First, the all-in-one medium toothbrush is decent but since I use Sonicare, it is of limited use to me. Since I have receding gums, I have given up using manual toothbrushes. However, for the everyday user (hubby) it works fine. Nothing special.

The second item that particularly interested me was the mouthwash. As some of you know, there has been controversy over Listerine because long-term use of any mouthwash containing alchohol is reputedly linked to oral cancer. Hence, I was interested to see if this Crest Pro-health Multi-Protection Alcohol Free, Clean Mint mouthwash was a viable alterative.

It has a minty taste and leaves a mild, tingly feeling (definitely not as strong as Listerine). However, I understand from reading some reviews on this product that it contains a stain-causing chemical. Since I used it only few times, I can't judge whether this effect is true. So far my teeth look fine and I don't see any excessive brown stains. I can't speak for whether the mouthwash is any better than Listerine, though. Since alcohol does kill germs, I am suspicious that it may not be as effective for long term use as Listerine. As a compromise, I plan to alternate this mouthwash with Listerine.

Next. Oral-B Glide Pro-Health Deep Clean Floss. I love Glide. No problems here, and I love the fact that it doesn't shred as easily as other brands do. The best part of this set for me.

Lastly, the toothpaste. According to the box, it has everything you'd want in a toothpaste: fights cavities, gingivitis, gum disease, brightens teeth and removes stains (ironic if the staining mouthwash rumors are true -you brush your teeth to get rid of stains only to get it back again!). However, it terms of taste, I didn't like it. While the color is a cool mint blue, it leaves your mouth with a strange burning sensation. I am a long time user of Colgate Total, and have never experienced this type of stinging. Strangely enough, it leaves your mouth with the effect that Listerine does! But I much prefer Colgate because I prefer my toothpaste to be bland - I'll leave the stinging feeling to the mouthwash.

There you have it. So I have mixed feelings about this kit because I couldn't verify where the mouthwash really leaves brown stains as other reviewers have pointed out. Time will tell, and I will update my review accordingly.",1374105600,0,0,1,0,0
1234,5,"02 22, 2016",A2JAEYUNQB6BIF,B000FI4S1E,Gift for sister. She loves it,1456099200,0,0,0,0,1
342,5,"11 13, 2015",A2EB0P9PSMD1M0,B00006L9LC,Love the scent. Not overpowering.,1447372800,0,0,0,0,1
7325,5,"08 18, 2013",A1AG4CEH4EYXIT,B0048FIGXG,"Been wearing it for years, can't find it in stores anymore.  Has just a little bit of sparkle.  Like the color a lot!",1376784000,0,0,0,0,1
330,5,"01 7, 2016",A1LCFO492L6K6G,B00006L9LC,"My wife and me have used this shampoo for a long time. Our best choice product.
I have worried my hair loss but this shampoo helpful on my hair.",1452124800,0,0,0,0,1
4293,5,"07 16, 2014",AH89QE41D1PRP,B001OHV1H4,I wish this were not a discontinued product. But I'm glad I found what's left of it! Great product!,1405468800,0,0,0,0,1
9039,5,"04 27, 2017",A89ZZKNDFQH23,B01GPQL042,"I love these. I needed lefthanded shears for at home haircuts. If these are not cutting for you - adjust the tension. I happened to have a shear tension tool, but I think you can tighten it without. The nut or whatever was loose on arrival so without tightening it, it would not cut a thing. These are really sharp - snipped my finger the first time I used them. Cuts hair great, pretty, glad I got them.",1493251200,0,0,0,0,1
4567,4,"01 7, 2013",A2VOGNBUMXSW13,B0054PCP0O,Envyderm Cosmetics Eyelash Enhancement and Conditioning Liquid Eyeliner...I bought this product as a present for my aunt and she told me her very short lashes are now longer and she loved the results,1357516800,0,0,0,1,0
4038,5,"08 25, 2016",A3E9APU6SYF2SD,B001OHV1H4,Perfect size.,1472083200,0,0,0,0,1
3588,5,"02 8, 2013",A1D18EJF6LHYDV,B0012Y0ZG2,"I was nervousness about the scent because IVe never tried this, but I love Paul Mitchell so I decided to try it.  It smells great!!!  This is a medium hold spray, so I'll use it when my hair is down (I use a stronger hold when I put my hair up).  Shipping speed was good to Alaska too.",1360281600,0,0,0,0,1
2694,3,"09 6, 2017",A2TDWDE3ZSSCA1,B0010ZBORW,"For me, the lack of angle on the handle made this difficult to use. I think just a bit of a curve or maybe some flex would have helped. I'm also not sure it will stand up to long use simply because it feels a bit slim. Mind you I'm not trying to break it. And it did put up with me sawing away at my heels.

I would have liked for it to have some way to hang it but there was no hole or loop. And the actual file paper is not on correctly on one side. Just seems a bit slipshod in make.

So it works but it's not something I would give as a gift due to the lack of pride in workmanship. I guess you get what you pay for.",1504656000,0,0,1,0,0
2487,5,"12 19, 2013",A15TMUEDCVMOBF,B000URXP6E,"This body wash is great. It lathers well and doesn't dry out my skin or irritate it in any way.  I am partial to the citrus scent, but I do like all the other ones I've tried too, eucalyptus, sage, and pepper. They all smell fresh and are not overpowering at all. I like that this product is natural.",1387411200,0,0,0,0,1
5222,5,"12 8, 2016",ANXT431V3MW4Z,B00HMBN5PC,"used for halloween, worked great, still super light of a color.",1481155200,0,0,0,0,1
789,5,"05 19, 2016",AG6BQPVI5DCR4,B0009RF9DW,It smells so good it's worth  the price  I'm definitely  buying this again.,1463616000,0,0,0,0,1
7390,5,"05 15, 2016",A1XGD1A869SSXC,B0054Y1R4U,My favorite!!!!!,1463270400,0,0,0,0,1
7882,5,"02 8, 2015",A2FJ0QNFHXGI33,B00K5NO7SS,I bought these on a whim but use them more than anything else I have bought lately.  Using these you can polish your nails anywhere without spilling the polish.  Will be giving these as gifts in the future,1423353600,0,0,0,0,1
3172,5,"09 20, 2015",A1D3RMFWUWRASV,B0012Y0ZG2,Calibra eye cream is great! It takes out puffiness and tightens skin and conceals fine lines. It is also great under makeup.,1442707200,0,0,0,0,1
9019,5,"06 16, 2016",A3JM0PDD5UH5BE,B01FU1R79A,"I am a licensed cosmetologist and have worked in several salons. All of which used OPI nail polish. I have never even heard of Seche Vite until recently. This nail polish has made it on multiple best beauty products lists and has phenomenal reviews everywhere place I looked so I decided to try it instead of my typical go to nail polish. I am so glad that I decided to try this nail polish! The quality and durability of this nail polish way surpasses the quality and durability of competitor nail polishes.
Pros:
*The nail polish adhered to the nail and polish instantly
*All three of these polishes apply smoothly with no streaks or bubbles
*The polishes are thick so they don't run easily and make application that much easier
*Total dry time is less than 5 minutes. In less than five minutes my nails were completely dry. No more smudges!
*Stregthens the nail - I can notice a difference in the strength of nails after applying this polish.
*The result is a beautiful glossy finish that does not chip or peel
Cons:
*I could not find any cons with this polish
I also want to note that this set comes with a really cute damask manicure set. This manicure set is the perfect size to throw in your gym bag, purse, briefcase, etc. It comes with nail sissors, nail clippers, a file, and tweezers. Every girls necessities! I purchased this product at a discount in exchange for my honest review.",1466035200,0,0,0,0,1
4075,5,"06 10, 2016",A2I3TOK508FLX0,B001OHV1H4,"Great product , price and fast shipping",1465516800,0,0,0,0,1
3240,5,"06 14, 2015",A20K51AP7RX6V8,B0012Y0ZG2,Hard to find and expensive but I love this shower cream.  I first discovered it more than 10 years ago and I'm very happy to be reacquainted with it.  The best part about it is that it says with you all day.,1434240000,0,0,0,0,1
4257,5,"01 3, 2015",A3UXKTNN3U6E0D,B001OHV1H4,very good prodauct,1420243200,0,0,0,0,1
43,5,"02 5, 2011",AW7BIYHXUIZ62,B0000530HU,"This stuff will never go out of style.  Cool astringent qualities on applcation . . . then a lingering very fresh, very masculine scent(and not at all overwhelming or offensive).

Working against this product are the same things that work for it:  It has been around forever and it is cheap.  Therefore snobs won't touch it.

My favorite after shave.

By the way -- my present supply is in a plastic container labeled, ""New Shatterproof Bottle!"".  #1. I really don't think the marketers care if it's shatterproof or not.  They want to improve profit margin.  The plastic is ok, but if there was a choice . . . I'd take glass.  #2  Whoever designed and then signed off on this horrid bottle should be fired. I suspect in the interest of getting the consumer to use more, the hole in the top of the bottle is too big.  It seems impossible to dispense this into your hand without some of the product running down the side of the bottle and leaving a blue stain on your sink (or tabletop) when you set it down.",1296864000,0,0,0,0,1
3916,1,"03 13, 2018",A1WGC9NCI09T3D,B001OHV1H4,"This product is a scam!  Not only does it have the consistency of water, but you need a tremendous amount for it to foam, as suggested in the instructions.  I have a shaved head and can see going through this bottle in a week or two at this pace.  To make matters worse, the my short hair was sticking up as if I had been electrocuted!  I'm going to try try this junk one more time and if I experience similar results, I'm going to try to return this trash.  BUYER BEWARE!!!",1520899200,1,0,0,0,0
3389,5,"08 4, 2014",AZCOSCQG73JZ1,B0012Y0ZG2,"extremely pleased, very pleasant scent, very longlasting...",1407110400,0,0,0,0,1
3269,5,"04 9, 2015",A2EHOO31B1KDP4,B0012Y0ZG2,One of my favorites,1428537600,0,0,0,0,1
2147,4,"01 6, 2016",A2EIK3QR1822Q4,B000URXP6E,Very good product for fine/thin hair.  Does help with texture and thickness.,1452038400,0,0,0,1,0
7745,5,"03 24, 2015",A71OPGFA90NJL,B00HLXEXDO,Love love love. I've got sensitive skin and I dislike a lot of scents but this smells amazing and takes care of me.,1427155200,0,0,0,0,1
7057,5,"02 27, 2018",A2NJQHX1R6945Y,014789302X,What a DEAL enough to give my three daughters each one and probably enough to keep all 4 of us stocked for several years,1519689600,0,0,0,0,1
7874,5,"03 8, 2017",AVZFCI6JTP4PU,B00JZ5F0DS,I love this color and it was a very reasonable price and shipped fairly quick,1488931200,0,0,0,0,1
4506,5,"12 2, 2014",AITKFHF4SYM3J,B003XGYTQE,Excellent loved,1417478400,0,0,0,0,1
4457,5,"08 31, 2017",A2BAAKZHSUGCDP,B002GP80EU,"My review is for the Natural Bamboo Foot File
The foot file has a large sturdy bamboo handle and a rough pumice surface. The pumice is very effective at sanding down callouses and rough spots on my heels, ball of the foot and large toe joint. In the summertime, when my feet are more exposed and I spend more time outdoors, my feet seem to need more care, and I give myself pedicures regularly. I have another metal foot file, but will throw it out because the pumice is so much more effective and comfortable to use.",1504137600,0,0,0,0,1
5277,5,"02 1, 2015",A1YVJ2CLK0L2WR,B00JDZ3O2O,"I am using my husband's account! I love love love the beauty blender for applying foundation, cream highlighter, cream bronzer and concealer! Do not buy the dupes because they are just not the same. I know these are a little pricey but they are so worth it. It blends all my cream products like a dream. I just ordered another one. They are also easy to clean! I don't regret the price I paid for it! Sometimes you get what you pay for!",1422748800,0,0,0,0,1
6846,4,"07 3, 2016",A3F9CMU8KNAY1M,B01DEDYWD0,"I really appreciate that this product is natural containing good stuff like lavender, rosehip, chamomile and more. I've been using it for a few weeks now. It makes my skin look a little orangish looking when first putting it on and takes quite a while to absorb on me and it's a little sticky on my face and hands. I've only been putting in on at night since it takes so long to absorb, and I only use maybe one pump of it. It's a small bottle but doesn't take much.

I do like the feel of it on my face; it smells good and does give my face a glow. As far as anti-aging, being 65 it may take me longer to see any results, but I'll keep hoping. :-)

{Sample provided for review}",1467504000,0,0,0,1,0
437,5,"01 4, 2015",A2NOM8O5XT0GXD,B00006L9LC,"This brand is really nice for brunette hair color. The shampoo gives nice body, shine and condition. I love the scent, it is not chemically based, so I choose these types. The bonus 2 pack was a very good deal too. It helps my natural hair dye keep its color longer too..",1420329600,0,0,0,0,1
1613,4,"06 5, 2009",A3QNQQKJTL76H0,B000GLRREU,"I've been flossing for years, but this is my first water jet product. I wish I had bought something like this a decade ago because my teeth and gums would be a lot healthier.

Pros:

- jet current is very strong on 10. If you're getting a weak jet, you are probably using the wrong nozzle. (That's what I did to break it! See notes at bottom)

- angled jet nozzle sprays water behind and between teeth, where a brush can't reach

- water jet is gentler on gums and teeth than brushing, massages gums

- leaves my gums tingly w/ the clean feeling of having been freshly sandblasted

- very fast warranty response and parts replacement

Cons:

- I really hate the flip top storage compartment. It gets in the way when trying to lift off the lid to fill water. Also, there are 4 slots, but 5 nozzles (not counting the one inserted into the handle), so one of them has to sit loose inside the lid.

- flimsy feeling handle and coiled hose

- no real difference between 6 on the dial and 10 while using turquoise nozzle

- very noisy and creates a lot of rumbling during use

- takes up quite a bit of space on my limited sink countertop

All in all, a good product for the price and a good investment in your dental health. When I first got this unit, I was using it wrong. I chose the narrowest head (yellow) and cranked it up to 10, thinking I'd get the maximum blast force for my money.

The jet felt very weak, but I continued to use this configuration without trying the other nozzles, until 2 months later when the spring fell out of the operating handle and broke apart. I found out from customer service that yellow should be set to 3 maximum. They promptly sent me a new hose/handle (arrived in 3 days from CT). Replacement was very easy and took 5 mins.

Even in those 2 months of sporadic use before breaking, I noticed an improvement in my dental health. In conjunction with the Waterpik, I have also been using an Oral B electric toothbrush and floss. My gums stopped bleeding after 2 wks of initial use, a problem I've had for years with manual brushing.

So now, I use the turquoise head on 10. Very powerful and leaves me feeling fresh, although still noisy with the rattling.",1244160000,0,0,0,1,0
5963,3,"11 30, 2014",AF5AJ5V9T6LTS,B00W259T7G,"Nice fragrance, well shaped (well made and milled tightly), feels good but has Tetrasodium EDTA, which I am allergic to and results in skin irritations. I understand the amount used is quite small yet it does have a negative effect on me. Make sure you are OK with EDTA and if so, then it should be fine.",1417305600,0,0,1,0,0
8252,5,"08 11, 2016",A83UL8JVYX0E0,B00UIVA0FG,"This product is not ne for me. I liked it so well that I decide to have more colors. The black is especially nice because the trace of this pencil can be very elegant as a liner. It gets a little transparent, if you don't pass it more then once in the same spot. As a shadow to use as a liner is great. Great also when using other lighter colors on your eyelids.",1470873600,0,0,0,0,1
6742,5,"08 15, 2016",A2TXMYYGSZCSZ1,B01BNEYGQU,"If you have found the top off the tube of toothpaste like I have, you know this pump is a great idea.  My grandkids sometimes ""forget"" to put the cap back on the toothpaste, so this is perfect.  The pump works great and the kids love it!",1471219200,0,0,0,0,1
4952,5,"01 28, 2013",A2369JKT3HZUW2,B000FOI48G,"I HIGHLY RECOMMEND THIS PRODUCT.  AFTER I USE MY ELECTRONIC TOOTHBRUSH,  I USE THIS TO REALLY KEEP MY TEETH CLEAN.  MY DENTAL HYGIENIST HARDLY HAS ANYTHING TO CLEAN WHEN I GO IN FOR MY REGULAR CLEANING.

I HIGHLY RECOMMEND THIS FOR ORAL HYGIENE.  THANK YOU AMAZON",1359331200,0,0,0,0,1
2437,5,"05 30, 2014",A1KDQXZHQIG5QG,B000URXP6E,"I like cream shampoos. They harken back, which is sometimes nice, but also a container of cream shampoo tends to go further than a container of liquid shampoo. I landed on this and decided to try it.

What I wasn't expecting was that my hair would feel so wonderfully soft and full after the first wash! It lathered beautifully with just a dab of shampoo, rinsed easily and without being fly-away or unmanageable at all, my hair is really so soft. I'm kinda stunned. (As I always do, I rubbed actual coconut oil on my hands and then ran my hands through my hair before blow-drying. But I've always done that. My hair has never felt this good so it isn't because of the light coconut oil finish.)

This cream doesn't really smell anything like coconut oil, but more like a clean baby -- I don't know why.

To note -- at the time I ordered this I didn't realize it was coming from a company in the UK, where I'm not. They delivered in a timely manner, given that the package was sailing across a very large pond, but I'll look for this product from a US distributor the next time I order.

Although. It's worth every penny, so wherever I can get it ...",1401408000,0,0,0,0,1
6719,5,"03 23, 2016",A1Y5TEGKKBL5X3,B01B5GTUM6,"I love the smell of this Coconut Oil Hair Mask - Deep Conditioner with 100% Cold pressed Coconut, Argan, Rosehip oil & Shea Butter.
It leaves my hair feeling amazing. So healthy looking and shiny. It also gives my hair alot of volume. I love everything about this hair mask.
Everything is exactly as described.
Features
Made with 100% pure cold pressed coconutVitamin E helps with repairing split ends, stimulating hair growth,preventing premature greyingMoroccan argan oil helps with controlling frizziness, repairing damaged hair,making your hair shinyShea butter is a natural ingredient that helps hair grow
I have received this product at a discount in exchange for my honest review. This does not change my opinion of this product in any way. My reviews are for the consumer and have not been manipulated or compensated in any way.",1458691200,0,0,0,0,1
6640,5,"03 18, 2016",A23L8LPN5QPCKS,B019G056P8,Love this product! Use it about 3 times a day.,1458259200,0,0,0,0,1
7755,5,"12 11, 2015",A15T9G38F589KM,B00HNKXT3A,Easy to use and convenient to carry with you.  I use them to clean my bite guard and my whitening trays.  They do a fantastic job of cleaning and freshening.  The best product ever.,1449792000,0,0,0,0,1
3520,5,"08 16, 2013",A14YENXHLKG9WL,B0012Y0ZG2,"this is getting hard  to find.  don't know why -- it's one  of the best scents  for summer that we have ever discovered.  we have the lotion, the wash, and the cologne.",1376611200,0,0,0,0,1
5418,4,"04 9, 2015",A3NM1MT3Q2FHXV,B00N2WQ2IW,"Since a conditioner affects your hair differently based on its unique qualities, I will first state that my hair is very long, thick, wavy, soft, and aging (I'm 50). It is not color treated. I have some flyaway hair and split ends, but nothing too overwhelming. My main concerns are shine enhancement/retention, ease of combing out, and body retention. My hair can take some pretty heavy conditioning without flattening out.

This conditioner left my hair very soft and made it easy to comb through my wet hair after shampooing and conditioning. It's creamy and thick so you don't need a large amount for coverage, even with relatively voluminous hair. While this didn't do too much to enhance shine, it didn't dull what I already had. I found that it smoothed hair a little less (some ""frizzy"" parts) than some conditioners in the lower portions (despite my attention to even distribution) and did a better job smoothing the top. It did not suppress the natural waves my hair has or weigh it down.

All in all, I think this is a pretty good conditioner, but it may work better for someone with younger hair who doesn't need so much in the way of shine enhancement.",1428537600,0,0,0,1,0
5973,4,"10 18, 2014",A3EAEY7CG42IRQ,B00W259T7G,Good soap!,1413590400,0,0,0,1,0
7834,3,"02 23, 2016",A2C0TQIXVX0C7J,B00IZ6ANE4,I dint know what the big hoopla is about this scented soap.  Personally I don't care for the smell.,1456185600,0,0,1,0,0
6951,5,"07 29, 2017",A3S3R88HA0HZG3,B01E7UKR38,"I don't think any nail polish manufacturer creates as many different colors of nail polish as Essie, and I like almost all of them! This one is a lovely slightly violet polish in the red range. It's perfect for people like me who wear a lot of cool colors and have blue based coloring. The color in the bottle looks exactly like one in the photo on my screen, and slightly more red when it dried on my nails. I like it a lot. This color glides on very easily and almost covers in one coat. I did have to use a second coat to completely cover all the little spots that I missed the first time around. The polish looks good on its own, but the gel topcoat really sets it off. It gives my nails a hard, very shiny finish and helps to protect the manicure. It also smoothes out any imperfections that may have occurred when applying the first two coats. Don't skip it! The topcoat can also be worn on its own over bare nails for a nice shiny, finished look. But with so many beautiful Essie colors, why would you want to?

This polish was still going strong with only a hint of wear on the tip of one nail after 7 days. The top coat was still extremely shiny. My nails show growth at the base of the nail, so I usually change polish after 7 days. But if not for that, I probably could have gotten another couple days out of this polish. Great product!",1501286400,0,0,0,0,1
805,5,"03 1, 2016",A3OYM142VD8I7K,B0009RF9DW,Awesome!!,1456790400,0,0,0,0,1
5719,2,"03 16, 2017",AI757Z7LWG3AS,B00VF344X0,"I did not like this product because the pencils are even longer that a regular no. 2 pencil. For that reason, they are difficult to hold and apply. It will stay on unless you eat or drink, like most lip products. The colors were great, and thus I was even more disappointed not to be able to use this products. I just don't have the coordination to manipulate a 10"" long pencil when applying lipstick. If you do, they are a fantastic deal. Somebody told me to saw them in half and sharpen them and at that point they are not only usable, but you have twice as much. Sounds like a good idea.",1489622400,0,1,0,0,0
2180,5,"10 18, 2015",ANNRN691N2WR,B000URXP6E,I would recommend this eye cream because it is extremely moisturizing and it only takes a small dab for each eye.  I could tell after only a few times of using it that the fine lines around my eyes weren't as noticeable.,1445126400,0,0,0,0,1
8424,5,"11 10, 2015",A3QKWFC92S03MP,B0114M2OTC,"I received this product for testing and review purposes.
This auburn lace wig is beautiful and matched my complexion perfectly.
It fit nice and snug and has a beautiful hairstyle but it can be altered by wearing hair accessories or getting it combed out.
It is a bit thin on the back but it's great for cosplay or a fun event. Here are some pictures:) oh yes thankfully it comes with a lace wig cap so the fit is secure and held in place.",1447113600,0,0,0,0,1
3602,5,"01 1, 2011",A16K7SCNHISTSP,B0012Y0ZG2,"People who are familiar with Radox know it is a great bath additive after a long tiresome day at work or toiling. It relaxes you and slowly eases your stress away. The product came quickly from the seller and, it was exactly what I expected. I will purchase again when my current stock runs out.",1293840000,0,0,0,0,1
1682,4,"04 7, 2013",A1W415JP5WEAJK,B000NKJIXM,"I'm not a big fan of alcohol in mouthwash, so I was grateful to realize that this particular one was alcohol free. Why is that important? Because alcohol can be absorbed through the mucous membranes of the mouth. Being friends with people taking Antabuse, I know they are cautioned about using mouthwash for that very reason.

Because of that, this is safe for kids as well as adults.

The flavor - I am much more used to a milder flavor with wintergreen. This has a very strong, almost biting flavor. But it does leave me with a clean feeling in my mouth. At the time I tested this, I had a severe ear infection and was unable to open my mouth except for the tiniest amount. Because of this, brushing my teeth resulted in extreme pain, and I was worried about whether I had done a decent job - so having this to (hopefully) do what it says was a great relief.

The star is taken off because I really did find it too strong for my personal preference.",1365292800,0,0,0,1,0
5442,5,"08 4, 2015",ANTLOTLGG3NNP,B00NM9IQ2K,"A very easy to use mask with great results.  It goes on smoothly, and you rest with it on for about 30 minutes and then after you take it off, you simply just rub in the excess cream on your face.  It left my face feeling tighter but not dried out.  It was a great feeling after the treatment.  I received my mask at a discount in exchange for my honest and unbiased review.",1438646400,0,0,0,0,1
4638,5,"03 18, 2015",A2DJNNINLON1D0,B005XHEEZM,"these are more of a glitter than a mscara and add so much fun to your look. It does not BLING out your eyelashes but it adds a subtle sparkle depending on how much you put on. This comes in 10 fun colors and they are really easy to use, the wand is skinny and packs a lot of glitter onto it. I recommend using this on top of the black mascara from earlier.

Note - I received this item in exchange for an honest review.",1426636800,0,0,0,0,1
5576,3,"09 15, 2015",APLRKSXS35D6U,B00PYFR9PK,Dries my hair and I don't like the way it makes my 4c gray hair feels.  I,1442275200,0,0,1,0,0
7331,2,"06 6, 2012",A1R4XP76SOQGSD,B004BUV8V0,"Even though this shampoo is sulfate free it wasn't the greatest for my curly textured hair, it left it kind of dry and tangled, plus I wasn't in love with the smell. I ended up giving it to my son who thought it was ok. when he got to the end of the product I ended up using it to wash my dishes. really didn't care for this shampoo for our dry textured hair.",1338940800,0,1,0,0,0
1332,5,"12 28, 2014",A3JDSBP01M7R2R,B000FI4S1E,One of my wife's favorites.,1419724800,0,0,0,0,1
2408,5,"08 6, 2014",A32PX7W05VFWOJ,B000URXP6E,I love this cleansing cream. I also bought the body cream. Love the smell.,1407283200,0,0,0,0,1
5873,4,"08 30, 2017",A1KDM0N4UCEPHA,B00W259T7G,"Pre de Provence Shea Butter Enriched Artisanal French Soap Bar (150 g) - Rose Petal
I am new to this brand of soap. Now am a fan after using this one.
This is a quality soap. Makes such rich creamy lather.
Leaves my skin feeling smooth and moisturized.
The scent is not overpowering and it does not linger long after use.
Solid bar that will last a long time.",1504051200,0,0,0,1,0
7879,5,"09 10, 2014",A1GK0M33T1CHGI,B00K092QG2,"Hi,I got items,Wow aaThank you",1410307200,0,0,0,0,1
8190,5,"06 27, 2018",A3T15AD35VVLWC,B00SIGOKEK,"This powder works really well, it makes my skin matte and does not leave me white and caked. It smells like roses and is long lasting. Great finishing powder!",1530057600,0,0,0,0,1
5740,1,"08 8, 2015",A1ML9A3IFQIV9G,B00VY5W67K,Immeadiately broke while trying to adjust the size. Didnt even get to wear it at all. Also the design looked more clunky than in the picture.,1438992000,1,0,0,0,0
